Agency,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,35-Excepted Service - Schedule D,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,45-Excepted Service - Schedule D,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,35-Excepted Service - Schedule D,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,45-Excepted Service - Schedule D,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,Type of Appointment - All
AF14-AIR FORCE INSTALLATION CONTRACTING AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF15-AIR FORCE CIVIL ENGINEER CENTER,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4
"AF1A-AIR FORCE C2 & INTELLIGENCE, SURVEILLANCE & RECONNAISSANCE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1C-AIR COMBAT COMMAND,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,13,16
AF1G-AIR FORCE LOGISTICS MANAGEMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1L-AIR MOBILITY COMMAND,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1,0,13,15
AF1M-AIR FORCE MATERIEL COMMAND,11,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,13,108,1,0,3,0,15,0,0,0,140,21,0,0,0,0,0,1,0,0,22,0,162,175
AF1P-AIR FORCE REAL PROPERTY AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1Q-HQ AF FLIGHT STANDARDS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF1S-HEADQUARTERS, AIR FORCE SPACE COMMAND",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,7
AF1W-AIR FORCE ENGINEERING AND SERVICES CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1Y-AIR FORCE CIVILIAN CAREER TRAINING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,0,43,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,90,90
AF20-AIR FORCE AGENCY FOR MODELING/SIMULATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF21-AIR FORCE NUCLEAR WEAPONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF24-HQ USAF DIRECT SUPPORT ELEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF25-AF-WIDE SUPPORT ELEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF27-AIR FORCE AGENCY FOR MODELING AND SIMULATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2A-AIR FORCE COST ANALYSIS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AF2D-AIR FORCE PERSONNEL OPERATIONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2E-AIR FORCE LEGAL OPERATIONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2F-AIR FORCE MEDICAL SERVICES CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2G-AIR FORCE SERVICE INFORMATION AND NEWS CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2H-AIR FORCE COMBAT OPERATIONS STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2I-AIR NATIONAL GUARD SUPPORT CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2K-AIR FORCE HISTORICAL RESEARCH AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2L-AIR FORCE TECHNICAL APPLICATIONS CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
AF2M-AIR FORCE REVIEW BOARDS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2N-AIR FORCE CENTER FOR STUDIES AND ANALYSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2Q-AIR WEATHER SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2R-AIR FORCE PROGRAM EXECUTIVE OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2S-AIR FORCE ELEMENTS NORAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2T-AIR FORCE SAFETY CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF2U-AIR FORCE MORALE, WELFARE AND RECREATION CENTER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2Z-AIR FORCE MEDICAL OPERATIONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AF34-AIR NATIONAL GUARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF3C-AIR FORCE ELEMENTS, U.S. CENTRAL COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF3D-AIR FORCE ELEMENTS, U.S. SPECIAL OPERATIONS COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,2
"AF3N-AIR FORCE ELEMENTS, U.S. ATLANTIC COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF3Q-AIR FORCE ELEMENTS, U.S. STRATEGIC COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,6,6
"AF3T-AIR FORCE ELEMENTS, U.S. TRANSPORTATION COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF3V-AIR FORCE ELEMENTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,3,3
AF3W-AIR FORCE CENTER FOR ENGINEER & ENVIRONMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2
AF3Y-AIR FORCE FREQUENCY MANAGEMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF4D-AIR FORCE ELEMENTS, U.S. NORTHERN COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,4,4
AF4W-AIR FORCE DISTRICT OF WASHINGTON,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5
AF5J-AIR FORCE FINANCIAL SERVICES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF5K-AIR FORCE PETROLEUM AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFGS-AIR FORCE GLOBAL STRIKE COMMAND,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,12
AFNG-AIR NATIONAL GUARD UNITS (TITLE 32),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,0,0,54,0,0,0,0,0,0,454,0,0,454,0,508,508
"AFZG-U.S. SPECIAL OPERATIONS COMMAND (ANG, TITLE 32)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,7,0,8,8
AG01-OFFICE OF THE SECRETARY OF AGRICULTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AG02-AGRICULTURAL MARKETING SERVICE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,12,0,15,16
AG03-AGRICULTURAL RESEARCH SERVICE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,6,10,61,10,0,1,0,0,0,0,82,0,88,89
AG07-RURAL HOUSING SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
AG08-RISK MANAGEMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AG10-FOREIGN AGRICULTURAL SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2
AG11-FOREST SERVICE,21,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,5,16,1,0,1,0,2,0,0,0,25,279,12,0,0,8,0,2,0,0,301,0,326,348
AG13-OFFICE OF COMMUNICATIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG14-OFFICE OF THE GENERAL COUNSEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
AG15-RURAL UTILITIES SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AG16-NATURAL RESOURCES CONSERVATION SERVICE,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,3,0,1,0,0,0,14,7,10,0,1,8,0,0,0,0,26,0,40,44
AG18-ECONOMIC RESEARCH SERVICE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
AG20-NATIONAL AGRICULTURAL STATISTICS SERVICE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
"AG22-COOPERATIVE STATE RESEARCH, EDUCATION, AND EXTENSION SERVICE",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3
AG23-OFFICE OF THE INSPECTOR GENERAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG30-FOOD AND NUTRITION SERVICE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AG32-RURAL BUSINESS-COOPERATIVE SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG34-ANIMAL AND PLANT HEALTH INSPECTION SERVICE,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0,0,0,9,9,16,0,0,4,0,0,0,0,29,0,38,42
"AG36-GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2
AG37-FOOD SAFETY AND INSPECTION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,9,2,0,0,14,0,0,0,0,25,0,33,33
AG38-OFFICE OF THE CHIEF ECONOMIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG42-OFFICE OF BUDGET AND PROGRAM ANALYSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG90-OFFICE OF THE CHIEF FINANCIAL OFFICER,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,10
AGAO-OFFICE OF ADVOCACY AND OUTREACH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGCR-CIVIL RIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
AGDA-DEPARTMENTAL ADMINISTRATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGES-OFFICE OF THE EXECUTIVE SECRETARIAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGFA-FARM SERVICE AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
AGHL-HOMELAND SECURITY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGIT-OFFICE OF THE CHIEF INFORMATION OFFICER,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
AGNA-NATIONAL APPEALS DIVISION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
