Agency,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,10-Competitive Service - Career,15-Competitive Service - Career-Conditional,30-Excepted Service - Schedule A,32-Excepted Service - Schedule B,36-Excepted Service - Executive,38-Excepted Service - Other,50-Senior Executive Service - Career,55-Senior Executive Service - Non-Career,**-Unspecified,Permanent,20-Competitive Service,40-Excepted Service - Schedule A,42-Excepted Service - Schedule B,44-Excepted Service - Schedule C,46-Excepted Service - Executive,48-Excepted Service - Other,60-Senior Executive Service - Limited Term,65-Senior Executive Service - Limited Emergency,Non-permanent,Unspecified,Type of Appointment - All,Type of Appointment - All
AF09-AIR FORCE PERSONNEL CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF0B-U.S. AIR FORCE ACADEMY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,2,0,0,0,7,0,14,0,0,0,0,0,0,14,0,21,23
"AF0D-U.S. AIR FORCES, EUROPE",2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,1,0,0,0,10,0,262,0,0,0,0,0,0,262,0,272,275
AF0J-AIR EDUCATION AND TRAINING COMMAND,7,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,3,39,0,2,0,6,0,0,0,50,40,7,8,0,0,1,0,0,56,0,106,114
"AF0M-HEADQUARTERS, AIR FORCE RESERVE",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,36,0,1,0,23,0,0,0,62,8,1,24,0,0,0,0,0,33,0,95,97
"AF0N-IMMEDIATE OFFICE, HEADQUARTERS, USAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,4,4
AF0R-PACIFIC AIR FORCES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,13,0,0,0,2,0,0,0,19,1,71,12,0,0,0,0,0,84,0,103,104
"AF0U-AIR FORCE INTELLIGENCE, SURVEILLANCE, & RECONNAISSANCE AGENCY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,15
AF0V-AIR FORCE SPECIAL OPERATIONS COMMAND,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,5,1,2,0,0,0,0,0,0,3,0,8,9
AF10-AIR FORCE CENTER FOR QUALITY AND MANAGEMENT INNOVATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF11-AIR FORCE MANPOWER AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7
"AF1A-AIR FORCE C2 & INTELLIGENCE, SURVEILLANCE & RECONNAISSANCE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1C-AIR COMBAT COMMAND,5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,4,34,1,1,0,20,0,0,0,60,36,12,35,0,0,0,0,0,83,0,143,149
AF1G-AIR FORCE LOGISTICS MANAGEMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1L-AIR MOBILITY COMMAND,3,3,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,4,32,0,0,0,10,0,0,0,46,13,32,21,0,0,0,0,0,66,0,112,119
AF1M-AIR FORCE MATERIEL COMMAND,14,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,20,323,5,95,0,29,2,0,0,474,25,7,81,0,0,3,0,0,116,0,590,608
AF1P-AIR FORCE REAL PROPERTY AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF1Q-HQ AF FLIGHT STANDARDS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF1S-SPACE COMMAND,6,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,26,0,2,0,5,0,0,0,36,8,11,3,0,0,0,0,0,22,0,58,65
AF1W-AIR FORCE ENGINEERING AND SERVICES CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
AF1Y-AIR FORCE CIVILIAN CAREER TRAINING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,58
AF21-AIR FORCE NUCLEAR WEAPONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF24-HQ USAF DIRECT SUPPORT ELEMENT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AF25-AF-WIDE SUPPORT ELEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
AF27-AIR FORCE AGENCY FOR MODELING AND SIMULATION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AF2A-AIR FORCE COST CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2B-AIR FORCE DOCTRINE CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2D-AIR FORCE PERSONNEL OPERATIONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2E-AIR FORCE LEGAL SERVICES CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF2F-AIR FORCE MEDICAL SERVICES CENTER,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AF2G-AIR FORCE SERVICE INFORMATION AND NEWS CENTER,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
AF2I-AIR NATIONAL GUARD SUPPORT CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,3
AF2K-U.S. AIR FORCE HISTORICAL RESEARCH CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2L-AIR FORCE TECHNICAL APPLICATIONS CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2M-AIR FORCE REVIEW BOARDS OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2N-AIR FORCE CENTER FOR STUDIES AND ANALYSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2Q-AIR WEATHER SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF2R-AIR FORCE PROGRAM EXECUTIVE OFFICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2S-HQ NORAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2T-AIR FORCE SUPPLY CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF2U-AIR FORCE MORALE, WELFARE AND RECREATION CENTER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF2W-11TH WING,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3
AF2Y-AIR FORCE PENTAGON COMMUNICATIONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF2Z-HQ AIR FORCE MEDICAL OPERATIONS AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF34-AIR NATIONAL GUARD UNITS (MOBILIZATION) (TITLE 5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,3,0,6,6
"AF3C-AIR FORCE ELEMENTS, U.S. CENTRAL COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,6,0,8,8
"AF3D-AIR FORCE ELEMENTS, U.S. SPECIAL OPERATIONS COMMAND",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,3,0,8,10
"AF3N-AIR FORCE ELEMENTS, U.S. ATLANTIC COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,3,0,4,4
"AF3Q-AIR FORCE ELEMENTS, U.S. STRATEGIC COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7
"AF3S-HEADQUARTERS, U.S. SPACE COMMAND AND NORAD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF3T-AIR FORCE ELEMENTS, U.S. TRANSPORTATION COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2
"AF3V-AIR FORCE ELEMENTS, OTHER THAN EUROPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6
AF3W-AIR FORCE CENTER FOR ENVIRONMENTAL EXCELLENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF3Y-AIR FORCE FREQUENCY MANAGEMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF4D-AIR FORCE ELEMENTS, U.S. NORTHERN COMMAND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,3
AF4W-AIR FORCE DISTRICT OF WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AF5J-AIR FORCE FINANCIAL SERVICES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF5K-AIR FORCE PETROLEUM AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFNG-AIR NATIONAL GUARD UNITS (TITLE 32),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,78,0,0,0,80,0,2,0,0,0,114,0,0,116,0,196,196
"AFZG-U.S. SPECIAL OPERATIONS COMMAND (ANG, TITLE 32)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,4,0,5,5
AFZS-U.S. SPECIAL OPERATIONS COMMAND (AIR FORCE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG01-OFFICE OF THE SECRETARY OF AGRICULTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,3
AG02-AGRICULTURAL MARKETING SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,8,0,25,0,0,0,0,0,0,25,0,33,33
AG03-AGRICULTURAL RESEARCH SERVICE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,14,0,3,0,0,0,0,0,21,11,26,57,0,0,1,0,0,95,0,116,117
AG07-RURAL HOUSING SERVICE,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,12,0,3,0,0,0,0,0,16,8,0,6,0,0,0,0,0,14,0,30,34
AG08-RISK MANAGEMENT AGENCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG10-FOREIGN AGRICULTURAL SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,0,6,0,7,7
AG11-FOREST SERVICE,21,4,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26,6,30,2,7,0,1,0,0,0,46,237,47,138,0,0,3,0,0,425,0,471,497
AG13-OFFICE OF COMMUNICATIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AG14-OFFICE OF THE GENERAL COUNSEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,3,3
AG15-RURAL UTILITIES SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AG16-NATURAL RESOURCES CONSERVATION SERVICE,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,4,0,15,0,1,0,0,0,20,30,48,15,0,0,2,0,0,95,0,115,120
AG18-ECONOMIC RESEARCH SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,4,4
AG20-NATIONAL AGRICULTURAL STATISTICS SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,5,5
"AG22-COOPERATIVE STATE RESEARCH, EDUCATION, AND EXTENSION SERVICE",1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
AG23-OFFICE OF THE INSPECTOR GENERAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3
AG30-FOOD AND NUTRITION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG32-RURAL BUSINESS-COOPERATIVE SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG34-ANIMAL AND PLANT HEALTH INSPECTION SERVICE,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,13,0,6,0,0,0,0,0,19,22,38,11,0,0,0,0,0,71,0,90,99
"AG36-GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
AG37-FOOD SAFETY AND INSPECTION SERVICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,10,0,16,0,0,0,0,0,0,16,0,26,26
AG38-OFFICE OF THE CHIEF ECONOMIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG42-OFFICE OF BUDGET AND PROGRAM ANALYSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG90-OFFICE OF THE CHIEF FINANCIAL OFFICER,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7
AGCR-OFFICE OF CIVIL RIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
AGDA-DEPARTMENTAL ADMINISTRATION,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
AGES-OFFICE OF THE EXECUTIVE SECRETARIAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGFA-FARM SERVICE AGENCY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,23,0,3,0,0,0,0,0,27,1,2,1,0,0,1,0,0,5,0,32,34
AGHL-HOMELAND SECURITY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGHS-HOMELAND SECURITY STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGIT-OFFICE OF THE CHIEF INFORMATION OFFICER,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,12
AGNA-NATIONAL APPEALS DIVISION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AH01-NATIONAL ENDOWMENT FOR THE ARTS,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,1,0,4,5
AH02-NATIONAL ENDOWMENT FOR THE HUMANITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH03-INSTITUTE OF MUSEUM AND LIBRARY SERVICES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI00-U.S. INSTITUTE OF PEACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
AM00-AGENCY FOR INTERNATIONAL DEVELOPMENT,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,7,0,7,9
AN00-AFRICAN DEVELOPMENT FOUNDATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP00-APPALACHIAN REGIONAL COMMISSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR**-UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR3A-U.S. ARMY CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR5A-U.S. ARMY NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAC-U.S. ARMY CONTRACTING AGENCY,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,6,8
